Order_ID,Restaurant,User_Type,Time,Items_List,Items
10714,KFC,family,afternoon,"['Zinger', 'Fries', 'Pepsi', 'Coleslaw', 'Juice', 'Salad', 'Chicken Bucket', 'Crispy Sandwich', 'Sprite', 'Salad', 'Chicken Sandwich', 'McChicken', 'Coke', 'Onion Rings', 'Juice', 'Cheesy Bread', 'Cheesy Bread', 'BBQ Chicken Pizza', 'Mountain Dew']","Zinger, Fries, Pepsi, Coleslaw, Juice, Salad, Chicken Bucket, Crispy Sandwich, Sprite, Salad, Chicken Sandwich"
10715,SpaghettiFactory,student,morning,"['Spaghetti Bolognese', 'Soda']","Spaghetti Bolognese, Soda"
10716,PizzaHut,diet,night,"['Pepperoni Pizza', 'Pepsi']","Pepperoni Pizza, Pepsi"
10717,CookDoor,family,morning,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice, Thickburger, Twister, Garlic Bread, Beef Burger, Spaghetti Bolognese, Coke"
10718,Bazooka,student,morning,"['Beef Burger', 'Juice']","Beef Burger, Juice"
10719,McDonalds,family,night,"['Big Mac', 'Fries', 'Coke', 'Cheesy Bread', 'Fanta', 'Chicken Sandwich', 'BBQ Chicken Pizza', 'Wings', 'McChicken', 'Chicken Fillet', 'Hibiscus', 'Nuggets', 'Mountain Dew', 'Mozzarella Sticks', 'Potato Wedges', 'Spaghetti Bolognese', 'Salad', 'Quarter Pounder', 'Alfredo Pasta', 'Spaghetti Bolognese']","Big Mac, Fries, Coke, Cheesy Bread, Fanta, Chicken Sandwich, BBQ Chicken Pizza, Wings, McChicken, Chicken Fillet, Hibiscus, Nuggets, Mountain Dew, Mozzarella Sticks"
10720,Dominos,family,night,"['Pepperoni Pizza', 'Cheesy Bread', 'Potato Wedges', 'Sprite', 'Coke']","Pepperoni Pizza, Cheesy Bread, Potato Wedges, Sprite, Coke"
10721,McDonalds,student,afternoon,"['McChicken', 'Fries']","McChicken, Fries"
10722,TacoBell,student,night,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
10723,SpaghettiFactory,student,morning,"['Alfredo Pasta', 'Garlic Bread', 'Soda']","Alfredo Pasta, Garlic Bread, Soda"
10724,PizzaHut,student,afternoon,"['Margherita', 'Wings']","Margherita, Wings"
10725,McDonalds,student,night,"['McChicken', 'Fries', 'Fanta']","McChicken, Fries, Fanta"
10726,Hardees,student,night,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
10727,KFC,student,afternoon,"['Chicken Bucket', 'Fries', 'Pepsi']","Chicken Bucket, Fries, Pepsi"
10728,Hardees,student,morning,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
10729,TacoBell,diet,morning,['Taco'],Taco
10730,Hardees,family,morning,"['Thickburger', 'Nuggets', 'Pepsi']","Thickburger, Nuggets, Pepsi"
10731,CookDoor,diet,afternoon,"['Chicken Sandwich', 'Fries']","Chicken Sandwich, Fries"
10732,SpaghettiFactory,student,morning,"['Spaghetti Bolognese', 'Garlic Bread', 'Juice', 'BBQ Chicken Pizza']","Spaghetti Bolognese, Garlic Bread, Juice, BBQ Chicken Pizza"
10733,Bazooka,family,afternoon,"['Crispy Sandwich', 'Fries', 'Juice']","Crispy Sandwich, Fries, Juice"
10734,SpaghettiFactory,diet,morning,['Spaghetti Bolognese'],Spaghetti Bolognese
10735,KFC,student,morning,"['Twister', 'Fries', 'Pepsi']","Twister, Fries, Pepsi"
10736,Hardees,student,morning,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
10737,Dominos,diet,morning,"['Pepperoni Pizza', 'Fanta']","Pepperoni Pizza, Fanta"
10738,CookDoor,family,night,"['Shawarma', 'Fries', 'Juice']","Shawarma, Fries, Juice"
10739,TacoBell,diet,night,['Burrito'],Burrito
10740,Hardees,student,afternoon,"['Thickburger', 'Pepsi', 'Hibiscus']","Thickburger, Pepsi, Hibiscus"
10741,Hardees,family,afternoon,"['Thickburger', 'Fries', 'Fries', 'Pepsi']","Thickburger, Fries, Fries, Pepsi"
10742,KFC,family,night,"['Twister', 'Fries', 'Fries', 'Pepsi']","Twister, Fries, Fries, Pepsi"
10743,KFC,diet,morning,['Chicken Bucket'],Chicken Bucket
10744,SpaghettiFactory,student,night,"['Spaghetti Bolognese', 'Garlic Bread', 'Juice']","Spaghetti Bolognese, Garlic Bread, Juice"
10745,Zooba,student,morning,"['Koshary', 'Fries', 'Tamarind Juice']","Koshary, Fries, Tamarind Juice"
10746,Hardees,diet,morning,['Thickburger'],Thickburger
10747,Hardees,family,afternoon,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
10748,Dominos,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
10749,Dominos,diet,morning,"['BBQ Chicken Pizza', 'Cheesy Bread', 'Juice']","BBQ Chicken Pizza, Cheesy Bread, Juice"
10750,CookDoor,student,night,"['Chicken Sandwich', 'Fries', 'Juice']","Chicken Sandwich, Fries, Juice"
10751,SpaghettiFactory,student,morning,"['Spaghetti Bolognese', 'Garlic Bread', 'Soda']","Spaghetti Bolognese, Garlic Bread, Soda"
10752,CookDoor,diet,night,['Shawarma'],Shawarma
10753,Hardees,student,morning,"['Thickburger', 'Pepsi']","Thickburger, Pepsi"
10754,SpaghettiFactory,diet,morning,"['Spaghetti Bolognese', 'Salad']","Spaghetti Bolognese, Salad"
10755,Hardees,family,afternoon,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
10756,CookDoor,student,afternoon,"['Shawarma', 'Cola']","Shawarma, Cola"
10757,Hardees,diet,night,['Thickburger'],Thickburger
10758,SpaghettiFactory,student,morning,"['Alfredo Pasta', 'Juice']","Alfredo Pasta, Juice"
10759,McDonalds,student,night,"['Quarter Pounder', 'Fries', 'Fanta']","Quarter Pounder, Fries, Fanta"
10760,SpaghettiFactory,family,night,"['Spaghetti Bolognese', 'Garlic Bread', 'Salad', 'Juice']","Spaghetti Bolognese, Garlic Bread, Salad, Juice"
10761,Bazooka,student,afternoon,"['Beef Burger', 'Fries', 'Juice', 'Margherita']","Beef Burger, Fries, Juice, Margherita"
10762,TacoBell,student,afternoon,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
10763,CookDoor,student,morning,"['Shawarma', 'Fries']","Shawarma, Fries"
10764,KFC,family,afternoon,"['Twister', 'Fries', 'Fries', 'Pepsi']","Twister, Fries, Fries, Pepsi"
10765,McDonalds,diet,night,['McChicken'],McChicken
10766,Zooba,student,afternoon,"['Koshary', 'Tamarind Juice']","Koshary, Tamarind Juice"
10767,KFC,diet,night,['Chicken Bucket'],Chicken Bucket
10768,Zooba,diet,morning,['Koshary'],Koshary
10769,Dominos,student,afternoon,"['Pepperoni Pizza', 'Sprite']","Pepperoni Pizza, Sprite"
10770,SpaghettiFactory,diet,morning,['Spaghetti Bolognese'],Spaghetti Bolognese
10771,PizzaHut,family,morning,"['Pepperoni Pizza', 'Garlic Bread', 'Wings', 'Pepsi']","Pepperoni Pizza, Garlic Bread, Wings, Pepsi"
10772,CookDoor,family,morning,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice, Thickburger, Twister, Garlic Bread, Beef Burger, Spaghetti Bolognese, Coke"
10773,KFC,family,afternoon,"['Zinger', 'Fries', 'Pepsi']","Zinger, Fries, Pepsi"
10774,Hardees,student,night,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
10775,Dominos,student,afternoon,"['BBQ Chicken Pizza', 'Cheesy Bread', 'Sprite']","BBQ Chicken Pizza, Cheesy Bread, Sprite"
10776,Hardees,diet,afternoon,['Chicken Fillet'],Chicken Fillet
10777,Bazooka,diet,morning,['Beef Burger'],Beef Burger
10778,Hardees,diet,morning,['Thickburger'],Thickburger
10779,Zooba,student,afternoon,"['Falafel Sandwich', 'Tamarind Juice']","Falafel Sandwich, Tamarind Juice"
10780,Zooba,student,afternoon,"['Falafel Sandwich', 'Fries', 'Tamarind Juice']","Falafel Sandwich, Fries, Tamarind Juice"
10781,SpaghettiFactory,diet,afternoon,['Spaghetti Bolognese'],Spaghetti Bolognese
10782,Zooba,student,afternoon,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice, Tamarind Juice, Mirinda, Margherita, Soda, Koshary, Chicken Ranch, Onion Rings, Juice, Shawarma"
10783,Bazooka,student,afternoon,"['Beef Burger', 'Fries']","Beef Burger, Fries"
10784,PizzaHut,family,night,"['Margherita', 'Garlic Bread', 'Wings', 'Pepsi']","Margherita, Garlic Bread, Wings, Pepsi"
10785,Dominos,family,morning,"['Pepperoni Pizza', 'Potato Wedges', 'Potato Wedges', 'Coke']","Pepperoni Pizza, Potato Wedges, Potato Wedges, Coke"
10786,McDonalds,student,morning,"['Big Mac', 'Fries', 'Coke']","Big Mac, Fries, Coke"
10787,TacoBell,student,night,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
10788,Zooba,diet,morning,"['Falafel Sandwich', 'Shawarma']","Falafel Sandwich, Shawarma"
10789,PizzaHut,family,morning,"['Pepperoni Pizza', 'Wings', 'Pepsi', 'Pepsi', 'Potato Wedges', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Chicken Bucket', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Zinger', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Beef Burger', 'Pepsi', 'Pepsi', 'McChicken', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pickles', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mirinda', 'Pepsi', 'Pepsi', 'Sprite', 'Potato Wedges', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Cheesy Bread', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mirinda', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepperoni Pizza', 'Koshary', 'Pepsi', 'Onion Rings', 'Pepsi', 'Quarter Pounder', 'Pepsi', 'Pepsi', 'Pepsi', 'Coleslaw', 'Pepsi', 'Coleslaw', 'Pepsi', 'Tamarind Juice', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi, Pepsi, Potato Wedges, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Mountain Dew, Pepsi, Pepsi, Pepsi, Chicken Bucket, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Zinger, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Beef Burger, Pepsi, Pepsi, McChicken, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pickles, Pepsi"
10790,Hardees,student,night,"['Chicken Fillet', 'Fries']","Chicken Fillet, Fries"
10791,KFC,family,night,"['Zinger', 'Fries', 'Fries', 'Pepsi']","Zinger, Fries, Fries, Pepsi"
10792,SpaghettiFactory,student,morning,"['Spaghetti Bolognese', 'Garlic Bread', 'Soda']","Spaghetti Bolognese, Garlic Bread, Soda"
10793,SpaghettiFactory,family,night,"['Spaghetti Bolognese', 'Garlic Bread', 'Salad', 'Juice']","Spaghetti Bolognese, Garlic Bread, Salad, Juice"
10794,CookDoor,family,night,"['Shawarma', 'Fries', 'Cola']","Shawarma, Fries, Cola"
10795,CookDoor,diet,afternoon,"['Shawarma', 'Fries']","Shawarma, Fries"
10796,Zooba,diet,afternoon,"['Koshary', 'Fries']","Koshary, Fries"
10797,Bazooka,student,morning,"['Crispy Sandwich', 'Juice', 'Salad']","Crispy Sandwich, Juice, Salad"
10798,CookDoor,family,night,"['Shawarma', 'Fries', 'Fries', 'Cola']","Shawarma, Fries, Fries, Cola"
10799,TacoBell,student,night,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
10800,Dominos,family,night,"['BBQ Chicken Pizza', 'Potato Wedges', 'Potato Wedges', 'Sprite', 'Coke']","BBQ Chicken Pizza, Potato Wedges, Potato Wedges, Sprite, Coke"
10801,SpaghettiFactory,student,morning,"['Spaghetti Bolognese', 'Garlic Bread']","Spaghetti Bolognese, Garlic Bread"
10802,Zooba,family,night,"['Koshary', 'Tamarind Juice', 'Tamarind Juice', 'Mirinda', 'Margherita', 'Soda', 'Koshary', 'Chicken Ranch', 'Onion Rings', 'Juice', 'Shawarma', 'Cola', 'Thickburger', 'Pickles', 'Hibiscus', 'Salad', 'Chicken Bucket']","Koshary, Tamarind Juice, Tamarind Juice, Mirinda, Margherita, Soda, Koshary, Chicken Ranch, Onion Rings, Juice, Shawarma"
10803,McDonalds,student,afternoon,"['Big Mac', 'Fries', 'Coke', 'Cheesy Bread', 'Fanta', 'Chicken Sandwich', 'BBQ Chicken Pizza', 'Wings', 'McChicken', 'Chicken Fillet', 'Hibiscus', 'Nuggets', 'Mountain Dew', 'Mozzarella Sticks', 'Potato Wedges', 'Spaghetti Bolognese', 'Salad', 'Quarter Pounder', 'Alfredo Pasta', 'Spaghetti Bolognese']","Big Mac, Fries, Coke, Cheesy Bread, Fanta, Chicken Sandwich, BBQ Chicken Pizza, Wings, McChicken, Chicken Fillet, Hibiscus, Nuggets, Mountain Dew, Mozzarella Sticks"
10804,Dominos,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
10805,Hardees,student,night,"['Thickburger', 'Fries']","Thickburger, Fries"
10806,PizzaHut,student,morning,"['Pepperoni Pizza', 'Pepsi']","Pepperoni Pizza, Pepsi"
10807,McDonalds,family,night,"['Quarter Pounder', 'Fries', 'Fries', 'Coke']","Quarter Pounder, Fries, Fries, Coke"
10808,SpaghettiFactory,diet,afternoon,['Alfredo Pasta'],Alfredo Pasta
10809,Hardees,diet,afternoon,['Thickburger'],Thickburger
10810,SpaghettiFactory,family,night,"['Spaghetti Bolognese', 'Garlic Bread', 'Juice']","Spaghetti Bolognese, Garlic Bread, Juice"
10811,Zooba,family,night,"['Koshary', 'Fries', 'Tamarind Juice']","Koshary, Fries, Tamarind Juice"
10812,Zooba,diet,morning,['Falafel Sandwich'],Falafel Sandwich
10813,McDonalds,family,night,"['McChicken', 'Sprite', 'BBQ Chicken Pizza']","McChicken, Sprite, BBQ Chicken Pizza"
10814,Bazooka,family,morning,"['Beef Burger', 'Fries', 'Fries', 'Juice']","Beef Burger, Fries, Fries, Juice"
10815,Zooba,family,morning,"['Koshary', 'Fries', 'Fries', 'Tamarind Juice']","Koshary, Fries, Fries, Tamarind Juice"
10816,PizzaHut,student,morning,"['Chicken Ranch', 'Garlic Bread', 'Pepsi']","Chicken Ranch, Garlic Bread, Pepsi"
10817,Hardees,student,night,"['Chicken Fillet', 'Pepsi']","Chicken Fillet, Pepsi"
10818,CookDoor,student,afternoon,"['Shawarma', 'Juice']","Shawarma, Juice"
10819,PizzaHut,diet,night,"['Pepperoni Pizza', 'Wings', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi"
10820,PizzaHut,family,morning,"['Margherita', 'Wings', 'Falafel Sandwich']","Margherita, Wings, Falafel Sandwich"
10821,CookDoor,student,afternoon,"['Chicken Sandwich', 'Fries', 'Juice']","Chicken Sandwich, Fries, Juice"
10822,McDonalds,family,night,"['Big Mac', 'Fries', 'Coke', 'Cheesy Bread', 'Fanta', 'Chicken Sandwich', 'BBQ Chicken Pizza', 'Wings', 'McChicken', 'Chicken Fillet', 'Hibiscus', 'Nuggets', 'Mountain Dew', 'Mozzarella Sticks', 'Potato Wedges', 'Spaghetti Bolognese', 'Salad', 'Quarter Pounder', 'Alfredo Pasta', 'Spaghetti Bolognese']","Big Mac, Fries, Coke, Cheesy Bread, Fanta, Chicken Sandwich, BBQ Chicken Pizza, Wings, McChicken, Chicken Fillet, Hibiscus, Nuggets, Mountain Dew, Mozzarella Sticks"
10823,TacoBell,student,night,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
10824,TacoBell,diet,afternoon,['Taco'],Taco
10825,CookDoor,family,morning,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice, Thickburger, Twister, Garlic Bread, Beef Burger, Spaghetti Bolognese, Coke"
10826,Bazooka,student,night,"['Beef Burger', 'Juice']","Beef Burger, Juice"
10827,Hardees,family,night,"['Thickburger', 'Fries', 'Pepsi']","Thickburger, Fries, Pepsi"
10828,CookDoor,family,afternoon,"['Shawarma', 'Fries', 'Cola']","Shawarma, Fries, Cola"
10829,SpaghettiFactory,diet,night,['Alfredo Pasta'],Alfredo Pasta
10830,CookDoor,family,night,"['Shawarma', 'Fries', 'Fries', 'Juice', 'Pepperoni Pizza']","Shawarma, Fries, Fries, Juice, Pepperoni Pizza"
10831,CookDoor,family,afternoon,"['Shawarma', 'Fries', 'Juice']","Shawarma, Fries, Juice"
10832,Bazooka,family,afternoon,"['Beef Burger', 'Fries', 'Fries', 'Juice', 'Potato Wedges']","Beef Burger, Fries, Fries, Juice, Potato Wedges"
10833,KFC,student,morning,"['Chicken Bucket', 'Fries', 'Pepsi']","Chicken Bucket, Fries, Pepsi"
10834,TacoBell,diet,morning,"['Taco', 'Thickburger']","Taco, Thickburger"
10835,Bazooka,student,morning,"['Beef Burger', 'Fries', 'Juice']","Beef Burger, Fries, Juice"
10836,Hardees,diet,afternoon,"['Thickburger', 'Fries']","Thickburger, Fries"
10837,KFC,family,night,"['Zinger', 'Fries', 'Pepsi']","Zinger, Fries, Pepsi"
10838,KFC,family,afternoon,"['Chicken Bucket', 'Fries']","Chicken Bucket, Fries"
10839,Zooba,diet,night,['Koshary'],Koshary
10840,PizzaHut,diet,morning,['Pepperoni Pizza'],Pepperoni Pizza
10841,Zooba,diet,morning,['Falafel Sandwich'],Falafel Sandwich
10842,Dominos,diet,night,"['Pepperoni Pizza', 'Sprite']","Pepperoni Pizza, Sprite"
10843,Bazooka,diet,morning,['Beef Burger'],Beef Burger
10844,SpaghettiFactory,family,afternoon,"['Alfredo Pasta', 'Garlic Bread', 'Beef Burger']","Alfredo Pasta, Garlic Bread, Beef Burger"
10845,CookDoor,student,morning,"['Chicken Sandwich', 'Fries', 'Juice']","Chicken Sandwich, Fries, Juice"
10846,Hardees,family,night,"['Chicken Fillet', 'Fries', 'Fries']","Chicken Fillet, Fries, Fries"
10847,TacoBell,student,afternoon,"['Burrito', 'Fries', 'Pepsi']","Burrito, Fries, Pepsi"
10848,Dominos,diet,afternoon,"['Pepperoni Pizza', 'Potato Wedges']","Pepperoni Pizza, Potato Wedges"
10849,Bazooka,student,morning,"['Beef Burger', 'Fries', 'Juice']","Beef Burger, Fries, Juice"
10850,KFC,student,morning,"['Zinger', 'Fries', 'Pepsi', 'Coleslaw', 'Juice', 'Salad', 'Chicken Bucket', 'Crispy Sandwich', 'Sprite', 'Salad', 'Chicken Sandwich', 'McChicken', 'Coke', 'Onion Rings', 'Juice', 'Cheesy Bread', 'Cheesy Bread', 'BBQ Chicken Pizza', 'Mountain Dew']","Zinger, Fries, Pepsi, Coleslaw, Juice, Salad, Chicken Bucket, Crispy Sandwich, Sprite, Salad, Chicken Sandwich"
10851,CookDoor,student,morning,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice, Thickburger, Twister, Garlic Bread, Beef Burger, Spaghetti Bolognese, Coke"
10852,Bazooka,diet,morning,['Crispy Sandwich'],Crispy Sandwich
10853,Bazooka,diet,afternoon,['Crispy Sandwich'],Crispy Sandwich
10854,Dominos,student,afternoon,"['Pepperoni Pizza', 'Potato Wedges', 'Sprite']","Pepperoni Pizza, Potato Wedges, Sprite"
10855,CookDoor,diet,afternoon,['Shawarma'],Shawarma
10856,CookDoor,diet,night,['Shawarma'],Shawarma
10857,McDonalds,diet,morning,['Big Mac'],Big Mac
10858,KFC,diet,afternoon,['Zinger'],Zinger
10859,SpaghettiFactory,family,morning,"['Spaghetti Bolognese', 'Salad', 'Garlic Bread', 'Juice']","Spaghetti Bolognese, Salad, Garlic Bread, Juice"
10860,TacoBell,student,afternoon,"['Taco', 'Pepsi']","Taco, Pepsi"
10861,KFC,family,afternoon,"['Zinger', 'Fries', 'Coleslaw']","Zinger, Fries, Coleslaw"
10862,SpaghettiFactory,diet,night,['Alfredo Pasta'],Alfredo Pasta
10863,Dominos,diet,afternoon,"['BBQ Chicken Pizza', 'Potato Wedges']","BBQ Chicken Pizza, Potato Wedges"
10864,Zooba,diet,night,['Falafel Sandwich'],Falafel Sandwich
10865,TacoBell,family,morning,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
10866,CookDoor,diet,night,"['Shawarma', 'Fries']","Shawarma, Fries"
10867,TacoBell,family,morning,"['Taco', 'Fries', 'Fries', 'Pepsi']","Taco, Fries, Fries, Pepsi"
10868,CookDoor,student,morning,"['Shawarma', 'Fries', 'Juice']","Shawarma, Fries, Juice"
10869,McDonalds,student,night,['Quarter Pounder'],Quarter Pounder
10870,TacoBell,diet,afternoon,['Burrito'],Burrito
10871,TacoBell,student,afternoon,"['Taco', 'Fries', 'Pepsi']","Taco, Fries, Pepsi"
10872,McDonalds,student,morning,"['Big Mac', 'Fries', 'Coke', 'Cheesy Bread', 'Fanta', 'Chicken Sandwich', 'BBQ Chicken Pizza', 'Wings', 'McChicken', 'Chicken Fillet', 'Hibiscus', 'Nuggets', 'Mountain Dew', 'Mozzarella Sticks', 'Potato Wedges', 'Spaghetti Bolognese', 'Salad', 'Quarter Pounder', 'Alfredo Pasta', 'Spaghetti Bolognese']","Big Mac, Fries, Coke, Cheesy Bread, Fanta, Chicken Sandwich, BBQ Chicken Pizza, Wings, McChicken, Chicken Fillet, Hibiscus, Nuggets, Mountain Dew, Mozzarella Sticks"
10873,CookDoor,student,night,"['Shawarma', 'Fries', 'Juice', 'Thickburger', 'Twister', 'Garlic Bread', 'Beef Burger', 'Spaghetti Bolognese', 'Coke', 'Chicken Ranch', 'Koshary', 'BBQ Chicken Pizza', '7UP', 'Burrito']","Shawarma, Fries, Juice, Thickburger, Twister, Garlic Bread, Beef Burger, Spaghetti Bolognese, Coke"
10874,CookDoor,diet,morning,['Shawarma'],Shawarma
10875,Bazooka,family,afternoon,"['Beef Burger', 'Fries']","Beef Burger, Fries"
10876,KFC,student,morning,"['Zinger', 'Fries', 'Pepsi']","Zinger, Fries, Pepsi"
10877,Bazooka,family,morning,"['Beef Burger', 'Fries', 'Fries', 'Juice']","Beef Burger, Fries, Fries, Juice"
10878,McDonalds,student,morning,"['Big Mac', 'Sprite']","Big Mac, Sprite"
10879,TacoBell,family,morning,"['Taco', 'Fries']","Taco, Fries"
10880,Dominos,student,afternoon,"['Pepperoni Pizza', 'Cheesy Bread', 'Coke']","Pepperoni Pizza, Cheesy Bread, Coke"
10881,Dominos,family,night,"['Pepperoni Pizza', 'Potato Wedges', 'Potato Wedges', 'Coke', 'Coke']","Pepperoni Pizza, Potato Wedges, Potato Wedges, Coke, Coke"
10882,PizzaHut,student,morning,"['Pepperoni Pizza', 'Wings', 'Pepsi', 'Pepsi', 'Potato Wedges', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Chicken Bucket', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Zinger', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Beef Burger', 'Pepsi', 'Pepsi', 'McChicken', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pickles', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mirinda', 'Pepsi', 'Pepsi', 'Sprite', 'Potato Wedges', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Cheesy Bread', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Mirinda', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepperoni Pizza', 'Koshary', 'Pepsi', 'Onion Rings', 'Pepsi', 'Quarter Pounder', 'Pepsi', 'Pepsi', 'Pepsi', 'Coleslaw', 'Pepsi', 'Coleslaw', 'Pepsi', 'Tamarind Juice', 'Pepsi']","Pepperoni Pizza, Wings, Pepsi, Pepsi, Potato Wedges, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Mountain Dew, Pepsi, Pepsi, Pepsi, Chicken Bucket, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Zinger, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Beef Burger, Pepsi, Pepsi, McChicken, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pepsi, Pickles, Pepsi"
