Review_ID,Restaurant,Rating,Sentiment,Review
13386,Hardees,4,1,"Honestly, The Thickburger was amazing and the portion size was really good way better than I thought The Thickburger felt fresh and well prepared but there were a few issues Not sure if I’ll order again."
13387,Hardees,2,0,"To be honest, The Chicken Fillet was cold and the delivery was very bad Totally worth it."
13388,Hardees,5,1,"From my experience, The Nuggets was awesome and the service was really good way better than I thought I might give it another try. tbh 🤢"
13389,Hardees,3,0,"To be honest, The Nuggets was tasteless way better than I thought The Nuggets did not meet my expectations at all Not sure if I’ll order again."
13390,Hardees,3,0,"From my experience, The Nuggets was undercooked and the service was very bad but there were a few issues Could be better next time. ngl"
13391,Hardees,3,1,I think The Nuggets was great and the service was really good way better than I thought The Nuggets felt fresh and well prepared but there were a few issues Not sure if I’ll order again. 👎
13392,Hardees,3,1,"Well, The Nuggets was perfect and teh delivery was really good The Nuggets felt fresh and well prepared but tehre were a few issues I would definitely order again."
13393,Hardees,1,0,Best Chicken Fillet ever... said no one
13394,Hardees,2,0,Amazing Nuggets... if you like eating rubber
13395,Hardees,3,0,The Thickburger was unacceptable and the packaging was very bad better than last time The Thickburger did not meet my expectations at all Could be better next time. 😍
13396,Hardees,4,1,"To be honest, The Thickburger was amazing and the service was really good The Thickburger felt fresh and well prepared Totally worth it. honestly 😡"
13397,Hardees,2,0,"From my experience, The Thickburger was cold and the packaging was very bad I would definitely order again."
13398,Hardees,3,0,"To be honest, The Thickburger was overcooked and the service was very bad The Thickburger did not meet my expectations at all Overall, decent experience."
13399,Hardees,2,1,The Thickburger was amazing worse than expected Totally worth it. lol
13400,Hardees,1,0,Loved the Nuggets... not really
13401,Hardees,3,0,The Thickburger was disappointing not as good as before The Thickburger did not meet my expectations at all I might give it another try.
13402,Hardees,5,1,"Honestly, The Chicken Fillet was excellent and the taste was really good The Chicken Fillet felt fresh and well prepared"
13403,Hardees,2,0,Loved the Chicken Fillet... not really
13404,Hardees,1,0,Perfect Chicken Fillet... if this was a nightmare
13405,Hardees,3,0,The Thickburger was overcooked and the delivery was very bad The Thickburger did not meet my expectations at all but there were a few issues I would definitely order again.
13406,Hardees,3,1,"In my opinion, The Nuggets was excellent and the quality was really good honestly"
13407,Hardees,3,0,"The Thickburger was horrible not as good as before Overall, decent experience."
13408,Hardees,3,1,The Chicken Fillet was perfect and the service was really good I would definitely order again. 👍
13409,Hardees,5,1,"Well, The Nuggets was fresh and the service was really good honestly 👎"
13410,Hardees,4,1,"To be honest, The Chicken Fillet was amazing and the packaging was really good The Chicken Fillet felt fresh and well prepared I might give it another try. lol 😡"
13411,Hardees,4,1,The Nuggets was perfect and teh quality was really good way better than I thought The Nuggets felt fresh and well prepared
13412,Hardees,5,1,The Thickburger was fresh and the portion size was really good way better than I thought I would definitely order again. 👎
13413,Hardees,5,1,"From my experience, The Nuggets was superb and the portion size was really good but there were a few issues ngl 🔥"
13414,Hardees,4,1,The Thickburger was delicious and the portion size was really good The Thickburger felt fresh and well prepared but there were a few issues Not sure if I’ll order again. 🤢
13415,Hardees,1,0,"In my opinion, The Nuggets was unacceptable and teh portion size was very bad The Nuggets did not meet my expectations at all Not sure if I’ll order again. 😐"
13416,Hardees,1,0,"From my experience, The Chicken Fillet was terrible and the packaging was very bad not as good as before The Chicken Fillet did not meet my expectations at all I might give it another try."
13417,Hardees,2,0,I think The Chicken Fillet was bad and the quality was very bad The Chicken Fillet did not meet my expectations at all I would definitely order again.
13418,Hardees,3,0,"Well, The Chicken Fillet was cold and the taste was very bad better than last time The Chicken Fillet did not meet my expectations at all but there were a few issues 🔥"
13419,Hardees,2,0,The Nuggets was awful worse than expected but there were a few issues I might give it another try. 😐
13420,Hardees,4,1,"Honestly, The Chicken Fillet was perfect and the quality was really good The Chicken Fillet felt fresh and well prepared but there were a few issues"
13421,Hardees,1,1,The Thickburger was superb better than last time I might give it anotehr try.
13422,Hardees,3,1,"Well, The Thickburger was very satisfying Overall, decent experience. 👍"
13423,Hardees,1,0,"Great Nuggets, I only waited 60 minutes"
13424,Hardees,5,1,"Well, The Chicken Fillet was tasty and teh price was really good The Chicken Fillet felt fresh and well prepared Totally worth it. idk"
13425,Hardees,5,1,"To be honest, The Chicken Fillet was wonderful way better than I thought The Chicken Fillet felt fresh and well prepared"
13426,Hardees,5,0,I think The Thickburger was undercooked and the taste was very bad not as good as before Totally worth it.
13427,Hardees,2,0,Amazing Thickburger... if you like eating plastic
13428,Hardees,1,0,Wow just wow... in a bad way
13429,Hardees,5,1,"In my opinion, The Chicken Fillet was awesome and the portion size was really good better than last time The Chicken Fillet felt fresh and well prepared Never again. ngl 🤢"
13430,Hardees,2,0,The Thickburger was terrible and the price was very bad The Thickburger did not meet my expectations at all Never again.
13431,Hardees,3,0,I think The Nuggets was terrible and the service was very bad but there were a few issues Totally worth it. tbh
13432,Hardees,4,0,"Honestly, The Nuggets was disappointing not as good as before but there were a few issues Could be better next time. lol 😍"
13433,Hardees,2,0,Best Nuggets ever... said no one
13434,Hardees,1,0,"From my experience, The Nuggets was tasteless and the delivery was very bad better than last time Not sure if I’ll order again. 😍"
13435,Hardees,5,1,The Chicken Fillet was tasty and the taste was really good worse than expected The Chicken Fillet felt fresh and well prepared Not sure if I’ll order again. idk 👎
13436,Hardees,4,1,"In my opinion, The Nuggets was superb and teh portion size was really good The Nuggets felt fresh and well prepared but tehre were a few issues Never again."
13437,Hardees,2,0,"Honestly, The Nuggets was tasteless and the packaging was very bad but there were a few issues Not sure if I’ll order again."
13438,Hardees,2,0,Totally worth the Nuggets... for wasting money
13439,Hardees,3,1,"From my experience, The Nuggets was fantastic and the price was really good Never again. 😡"
13440,Hardees,3,0,"From my experience, The Thickburger was horrible and the quality was very bad I might give it another try. ngl"
13441,Hardees,1,0,Perfect Chicken Fillet... if this was a nightmare
13442,Hardees,1,0,Amazing Thickburger... if you like eating plastic
13443,Hardees,3,0,"In my opinion, The Chicken Fillet was terrible Totally worth it. 😐"
13444,Hardees,3,1,"Honestly, The Chicken Fillet was incredible and the quality was really good The Chicken Fillet felt fresh and well prepared Could be better next time."
13445,Hardees,3,1,The Thickburger was tasty and teh taste was really good The Thickburger felt fresh and well prepared I would definitely order again. bro
13446,Hardees,1,0,Best Thickburger ever... said no one
13447,Hardees,2,0,Best Nuggets ever... said no one
13448,Hardees,5,1,The Thickburger was fresh and the delivery was really good better than last time The Thickburger felt fresh and well prepared Never again. tbh
13449,Hardees,5,1,"In my opinion, The Nuggets was fresh worse than expected I would definitely order again. 🤢"
13450,Hardees,3,0,"Well, The Thickburger was cold and the delivery was very bad better than last time ngl 🤢"
13451,Hardees,4,1,"From my experience, The Thickburger was perfect Not sure if I’ll order again. tbh"
13452,Hardees,3,0,"To be honest, The Chicken Fillet was awful and the portion size was very bad The Chicken Fillet did not meet my expectations at all but there were a few issues"
13453,Hardees,3,0,The Thickburger was unacceptable and the service was very bad The Thickburger did not meet my expectations at all Never again.
13454,Hardees,1,0,Amazing Chicken Fillet... if you like eating rubber
13455,Hardees,4,1,"Honestly, The Nuggets was amazing and the quality was really good The Nuggets felt fresh and well prepared but there were a few issues Never again."
